UniProt_Accession,Gene_Name,Confidence_Level,SMILES,InChI_Key,Molecular_Formula,Molecular_Weight,Classification
,tubulin,None,COC1=C(C=C(C=C1)C2=CC=NN2C3=CC(=C(C(=C3)OC)OC)OC)N,VEGVQAZWJYWJRM-UHFFFAOYSA-N,C19H21N3O4,355.39,activator
,tubulin,None,COC1=C(C=C(C=C1)C2=CN=CN2C3=CC(=C(C(=C3)OC)OC)OC)N,FUKUBTZESIVINN-UHFFFAOYSA-N,C19H21N3O4,355.39,activator
,tubulin,None,COC1=C(C=C(C=C1)C2=C(N=CO2)C3=CC(=C(C(=C3)OC)OC)OC)N,ORUVVWYFXHDKJW-UHFFFAOYSA-N,C19H20N2O5,356.38,activator
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2=NNN=C2C3=CC=C(C=C3)N,LBFKYLZUFKKOMG-UHFFFAOYSA-N,C17H18N4O3,326.36,activator
,tubulin,None,COC1=C(C=C(C=C1)C2=C(N=C(S2)N)C3=CC(=C(C(=C3)OC)OC)OC)N,FAMBILOAAJNGJY-UHFFFAOYSA-N,C19H21N3O4S,387.46,activator
,tubulin,None,COC1=C(C2=C(C=C1)C(=CCCC2)C3=CC(=C(C(=C3)OC)OC)OC)N,SYYBLRUEWHUFHM-UHFFFAOYSA-N,C21H25NO4,355.43,activator
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2C(=CC3=CC4=C(C=C3)OCO4)C(=O)C5=CC(=C(C(=C25)OC)OC)OC,HYWHGAKPWDHVSE-UHFFFAOYSA-N,C29H28O9,520.53,inhibitor
,tubulin,None,CCOC(=O)C1=C(OC2=C1C(=C(C3=CC=CC=C32)O)C(C4=CC=NC=C4)N5CCN(CC5)C)C,HELOJCCLWWZENT-UHFFFAOYSA-N,C27H29N3O4,459.55,inhibitor
,tubulin,None,CCOC(=O)C1=C(OC2=C1C(=C(C3=CC=CC=C32)O)C(C4=CC=NC=C4)N5CCOCC5)C,PEDMWZNWSVYTRY-UHFFFAOYSA-N,C26H26N2O5,446.50,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C=NNC(=O)C2=NNC3=C2CCCC3)O,KTTBZGAYQRWZNQ-UHFFFAOYSA-N,C16H18N4O3,314.35,inhibitor
,tubulin,None,CC1=C(C=CC(=C1)C#CC2=CC=CC=C2)N3C(=NC4=CC=CC=C4C3=O)C=CC5=CC=C(C=C5)O,OICMQQKXARGIKA-UHFFFAOYSA-N,C31H22N2O2,454.53,inhibitor
,tubulin,None,CC1=C(C=CC(=C1)C#CC2=CC=CC=C2)N3C(=NC4=CC=CC=C4C3=O)C=CC5=C(C=CC(=C5)O)O,DMMHMNDXRPIVSC-UHFFFAOYSA-N,C31H22N2O3,470.53,inhibitor
,tubulin,None,CC1=C(C=CC(=C1)C#CC2=CC=CC=C2)N3C(=NC4=CC=CC=C4C3=O)C=CC5=C(C=C(C=C5)O)O,DIOJCEZGQDLDIQ-UHFFFAOYSA-N,C31H22N2O3,470.53,inhibitor
,tubulin,None,CCCC(C1=CC(=CC=C1)F)NC2=NC(=CN=C2)C3=CC(=C(C=C3)CC(=O)NCC)OC,XHMLQUZPWKJOPK-UHFFFAOYSA-N,C25H29FN4O2,436.53,inhibitor
,tubulin,None,CC1=NC2=C(C(=N1)N3CCCC4=C3C=CC(=C4)OC)NC=C2CC5=CC=CC=C5,PPPAXHZNSMYQFU-UHFFFAOYSA-N,C24H24N4O,384.48,inhibitor
,tubulin,None,CC1=NC2=C(C(=N1)N3CCCC4=C3C=CC(=C4)OC)N(C=C2CC5=CC=CC=C5)C,JXMVENNOZUEFQY-UHFFFAOYSA-N,C25H26N4O,398.51,inhibitor
,tubulin,None,COC1=CC(=CC(=C1)CN2C=C(N=N2)CNC(=O)C3=C(N=CC=C3)NC4=CC=C(C=C4)F)OC,XXXNUDKYUQDTMY-UHFFFAOYSA-N,C24H23FN6O3,462.49,inhibitor
,tubulin,None,COC1=CC(=C(C=C1)OC)NC2=C(C=CC=N2)C(=O)NCC3=CN(N=N3)CC4=CC(=CC(=C4)OC)OC,YEQADHANEJGVHA-UHFFFAOYSA-N,C26H28N6O5,504.55,inhibitor
,tubulin,None,C1CCC2=C(C1)C3=C(S2)N=C(NC3=O)C=CC4=CC=CC=C4,VLORCJSLBLQLOO-UHFFFAOYSA-N,C18H16N2OS,308.41,inhibitor
,tubulin,None,C1CCC2=C(C1)C3=C(S2)N=C(NC3=O)C=CC4=C(C=CC(=C4)F)F,DPJOMSILUQOWSD-UHFFFAOYSA-N,C18H14F2N2OS,344.39,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)N=NC2=CC(=C(C(=C2)OC)OC)OC)O,AIRZFEKQGRSBNX-UHFFFAOYSA-N,C16H18N2O5,318.33,inhibitor
,tubulin,None,CCCCNC1=C(C2=NC3=CC=CC=C3C=C2C=N1)C#N,NLYNCUIXJGINSK-UHFFFAOYSA-N,C17H16N4,276.34,inhibitor
,tubulin,None,COC1=C(C2=NC3=CC=CC=C3C=C2C=N1)C#N,QNJYUHRGCPRPQS-UHFFFAOYSA-N,C14H9N3O,235.25,inhibitor
,tubulin,None,CCCC(C1=CC=CC=C1)NC2=NC(=C(N=N2)C)C3=CC(=C(C=C3)O)OC,YRVWSINBWCLPCS-UHFFFAOYSA-N,C21H24N4O2,364.45,inhibitor
,tubulin,None,CCCC(C1=CC=CC=C1)NC2=NC(=C(N=N2)C)C3=CC(=C(C(=C3)OC)OC)OC,HWMMLXPOBNTGQA-UHFFFAOYSA-N,C23H28N4O3,408.50,inhibitor
,tubulin,None,COC1=C(C2=C(C=C1)C(=CCCCC2)C3=CC(=C(C(=C3)OC)OC)OC)OC,DBUPRJSVJQNIIJ-UHFFFAOYSA-N,C23H28O5,384.47,inhibitor
,tubulin,None,COC1=CC2=C(C=C1)C(=CCCCC2)C3=CC(=C(C(=C3)OC)OC)OC,ZLIOPTWCSQRISV-UHFFFAOYSA-N,C22H26O4,354.45,inhibitor
,tubulin,None,COC1=C(C2=C(C=C1)C(=CCCCC2)C3=CC(=C(C(=C3)OC)OC)OC)O,FYIHJYIFERMRQP-UHFFFAOYSA-N,C22H26O5,370.45,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2=NNC(=C2)C3=NC4=CC=CC=C4N3,BDAGZBUIKLJQAQ-UHFFFAOYSA-N,C19H18N4O3,350.38,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2=NNC(=C2)C3=NC4=C(N3)C=C(C=C4)Cl,JGSQUZBEDIGWSR-UHFFFAOYSA-N,C19H17ClN4O3,384.82,inhibitor
,tubulin,None,COC1=CC2=C(C=C1)N=C(N2)C3=CC(=NN3)C4=CC(=C(C(=C4)OC)OC)OC,HBYXCWCMMBVTOH-UHFFFAOYSA-N,C20H20N4O4,380.40,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2=NNC(=C2)C3=NC4=CC(=C(C=C4N3)Cl)Cl,YLQVPICGJHUERK-UHFFFAOYSA-N,C19H16Cl2N4O3,419.27,inhibitor
,tubulin,None,C1OC2=C(O1)C=C(C=C2)C3=NNC(=C3)C4=NC5=CC=CC=C5N4,RLHBRPZOPRQMAW-UHFFFAOYSA-N,C17H12N4O2,304.31,inhibitor
,tubulin,None,C1OC2=C(O1)C=C(C=C2)C3=NNC(=C3)C4=NC5=C(N4)C=C(C=C5)F,JFESWRVPKVDRET-UHFFFAOYSA-N,C17H11FN4O2,322.30,inhibitor
,tubulin,None,CC(C)(C=C)C1=C(N=CN1)C=C2C(=O)NC(C(=O)N2)CC3=CC=CC=C3,GWMHBVLPNWHWGW-UHFFFAOYSA-N,C20H22N4O2,350.42,inhibitor
,tubulin,None,CC(C)(C)C1=C(N=CN1)C=C2C(=O)NC(=CC3=CC=CC=C3)C(=O)N2,UNRCMCRRFYFGFX-UHFFFAOYSA-N,C19H20N4O2,336.40,inhibitor
,tubulin,None,CC(C)(C)C1=C(N=CN1)C=C2C(=O)NC(=CC3=C(C=CC(=C3)F)F)C(=O)N2,YRMXYQDFDXFFPU-UHFFFAOYSA-N,C19H18F2N4O2,372.38,inhibitor
,tubulin,None,CC(C)(C)C1=C(N=CN1)C=C2C(=O)NC(=CC3=CC(=CC=C3)C(=O)C4=CC=CC=C4)C(=O)N2,UOGLYILRMWEYRW-UHFFFAOYSA-N,C26H24N4O3,440.50,inhibitor
,tubulin,None,CC(C)(C)C1=C(N=CN1)C=C2C(=O)NC(=CC3=CC(=CC=C3)C(=O)C4=CC=C(C=C4)F)C(=O)N2,PPBYGOIXJTYVGU-UHFFFAOYSA-N,C26H23FN4O3,458.49,inhibitor
,tubulin,None,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2)C=C3C(=O)NC(=CC4=CC=CC=N4)C(=O)N3,CDRIOEPHHOSTPX-UHFFFAOYSA-N,C24H17N3O3,395.42,inhibitor
,tubulin,None,COC1=CC=CC=C1C=C2C(=O)NC(=CC3=C(C(=CC=C3)Cl)Cl)C(=O)N2CC=C,YWYJDZXEXOZYKS-UHFFFAOYSA-N,C22H18Cl2N2O3,429.30,inhibitor
,tubulin,None,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,KYRVNWMVYQXFEU-UHFFFAOYSA-N,C14H11N3O3S,301.33,inhibitor
,tubulin,None,CC(C(=O)NC1=CC=C(C=C1)SC2=CC3=C(C=C2)N=C(N3)NC(=O)OC)N.Cl,JUMSCXLBFWHCRA-UHFFFAOYSA-N,C18H20ClN5O3S,421.91,inhibitor
,tubulin,None,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=C(C=C3)N,NEJJRAIAUFMDIQ-UHFFFAOYSA-N,C15H14N4O2S,314.37,inhibitor
,tubulin,None,CNC(=O)NC1=NC2=C(N1)C=C(C=C2)OC3=CC=CC(=C3)C#N,FAAXOIJTTQPODW-UHFFFAOYSA-N,C16H13N5O2,307.31,inhibitor
,tubulin,None,COC1=CC=C(C=C1)S(=O)(=O)NC2=C(N=CC=C2)NC3=CC=C(C=C3)O,URCVCIZFVQDVPM-UHFFFAOYSA-N,C18H17N3O4S,371.42,inhibitor
,tubulin,None,C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)N)NC=C2Cl,SETFNECMODOHTO-UHFFFAOYSA-N,C14H12ClN3O4S2,385.85,inhibitor
,tubulin,None,COC1=CC=C(C=C1)S(=O)(=O)N2CCC3=C2C(=CC=C3)NC(=O)C4=CC=NC=C4,QGWOKAXBIMWTNE-UHFFFAOYSA-N,C21H19N3O4S,409.47,inhibitor
,tubulin,None,COC1=CC=C(C=C1)S(=O)(=O)N2CCC3=C2C(=CC=C3)NC(=O)C4=CC=CO4,XJBMCXBATXCSKY-UHFFFAOYSA-N,C20H18N2O5S,398.44,inhibitor
,tubulin,None,COC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C(=NC=C3)C4=CC=CO4,IZAAPPPGNNSEMR-UHFFFAOYSA-N,C18H14N2O4S,354.39,inhibitor
,tubulin,None,COC1=CC=C(C=C1)CCN2C=CC=C3C2=NC4=CC=CC=C4NS3(=O)=O,ATQMONJUKJKANA-UHFFFAOYSA-N,C20H19N3O3S,381.46,inhibitor
,tubulin,None,COC1=CC=C(C=C1)CCN2CC=CN3C2=NC4=CC=CC=C4C3=O,HQCFHCFLGSDNNE-UHFFFAOYSA-N,C20H19N3O2,333.39,inhibitor
,tubulin,None,CC(=O)N(C1=CC=CC=C1C=CC2=CC=[N+](C=C2)[O-])S(=O)(=O)C3=CC=C(C=C3)OC,OCKHRKSTDPOHEN-UHFFFAOYSA-N,C22H20N2O5S,424.48,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C=C2C3=CC=CC=C3C(=O)C4=CC=CC=C42)O,MQLACMBJVPINKE-UHFFFAOYSA-N,C22H16O3,328.37,inhibitor
,tubulin,None,COC1=CC(=CC(=C1O)OC)C=C2C3=CC=CC=C3C(=O)C4=C2SC=C4,QKNHIXATTPOZEF-UHFFFAOYSA-N,C21H16O4S,364.42,inhibitor
,tubulin,None,COC1=CC=C(C=C1)S(=O)(=O)OC2=C3C=CC=CC3=CC4=CC=CC=C42,QHVGWZZGHVIVRR-UHFFFAOYSA-N,C21H16O4S,364.42,inhibitor
,tubulin,None,COC1=CC=C(C=C1)C(=O)C=C2C3=CC=CC=C3C(=O)C4=CC=CC=C42,LMXCFZCMNBWAHM-UHFFFAOYSA-N,C23H16O3,340.38,inhibitor
,tubulin,None,COC1=CC=C(C=C1)CON=C2C3=CC=CC=C3C(=O)C4=CC=CC=C42,SZPSYAQZHDNFFF-UHFFFAOYSA-N,C22H17NO3,343.38,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)N=C2C3=C(C(=CC=C3)Cl)C(=O)C4=C2C=CC=C4Cl)O,CETOZTHGAXAAPH-UHFFFAOYSA-N,C21H13Cl2NO3,398.25,inhibitor
,tubulin,None,COC1=CC=CC=C1N2CCN(CC2)C(=O)N3C4=C(C=C(C=C4)C#N)OC5=CC=CC=C53,ZGSZWZIQOQCWRU-UHFFFAOYSA-N,C25H22N4O3,426.48,inhibitor
,tubulin,None,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,JXLYSJRDGCGARV-UHFFFAOYSA-N,C46H58N4O9,810.99,inhibitor
,tubulin,None,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,OGWKCGZFUXNPDA-UHFFFAOYSA-N,C46H56N4O10,824.97,inhibitor
,tubulin,None,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,GBABOYUKABKIAF-UHFFFAOYSA-N,C45H54N4O8,778.95,inhibitor
,tubulin,None,CC(C)C(C=C(C)C(=O)O)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C1=CN(C2=CC=CC=C21)C)NC,KQODQNJLJQHFQV-UHFFFAOYSA-N,C30H46N4O4,526.72,inhibitor
,tubulin,None,CC(C)C(C=C(C)C(=O)O)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C1=CC=CC=C1)NC,CNTMOLDWXSVYKD-UHFFFAOYSA-N,C27H43N3O4,473.66,inhibitor
,tubulin,None,CCC(C)C(C(=O)N(COC(=O)CC(C)C)C(CC(C1=NC(=CS1)C(=O)NC(CC2=CC=CC=C2)CC(C)C(=O)O)OC(=O)C)C(C)C)NC(=O)C3CCCCN3C,SAJNCFZAPSBQTQ-UHFFFAOYSA-N,C43H65N5O9S,828.09,inhibitor
,tubulin,None,CC(C=C(C)C=CC=CC(=O)NC(C(=O)NC=CCC(CC=C(C)Cl)OC(=O)N)C(C)(C)C)C1CC=C(C(=O)O1)OC,KRJDJEJEUDVRKZ-UHFFFAOYSA-N,C31H44ClN3O7,606.16,inhibitor
,tubulin,None,CC=CCC(CC=CNC(=O)C(C(C)(C)C)NC(=O)C=CC=CC(=CC(C)C1CC=C(C(=O)O1)OC)C)OC(=O)N,IEKGSKLKBICCHQ-UHFFFAOYSA-N,C31H45N3O7,571.72,inhibitor
,tubulin,None,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC=CC=C4,KLVFWMQKQKIOJX-UHFFFAOYSA-N,C20H14N4O3S,390.42,inhibitor
,tubulin,None,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC=C(OC)C=C4,UXKOLCITVCXHOR-UHFFFAOYSA-N,C21H16N4O4S,420.45,inhibitor
,tubulin,None,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC=C(F)C=C4,LKHWHWMHGNCPLU-UHFFFAOYSA-N,C20H13FN4O3S,408.41,inhibitor
,tubulin,None,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC=C(Cl)C=C4Cl,XFTNAWJTWFUKCV-UHFFFAOYSA-N,C20H12Cl2N4O3S,459.31,inhibitor
,tubulin,None,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC(F)=C(F)C(F)=C4,DDVBGFBAYLRPPM-UHFFFAOYSA-N,C20H11F3N4O3S,444.39,inhibitor
,tubulin,None,O=C(N/N=C/C1=CN(CC(OCC)=O)C2=C1C=CC=C2)C3=CC(C(C=CC=C4)=C4C=C5)=C5O3,NJIKWHUKAIJGDB-MZJWZYIUSA-N,C26H21N3O4,439.47,inhibitor
,tubulin,None,CCOC(=O)CN1C(=C(C2=CC=CC=C21)C=NNC(=O)C3=CC4=C(O3)C=CC5=CC=CC=C54)C,LRJLDVJFMBTCOG-UHFFFAOYSA-N,C27H23N3O4,453.50,inhibitor
,tubulin,None,O=C(/C=C/C1=C(OC)C(OC)=C(OC)C=C1)NCC2=CC3=C(NC4=C3C=CC=C4)C=N2,VYTXUGYQIOFVGO-PKNBQFBNSA-N,C24H23N3O4,417.47,inhibitor
,tubulin,None,O=C(/C=C/C1=CC=C(Cl)C=C1)NCC2=C(C3=CC=C(OC)C=C3)C4=C(NC5=C4C=CC=C5)C=N2,MDCCDBXVNHZBOW-OVCLIPMQSA-N,C28H22ClN3O2,467.96,inhibitor
,tubulin,None,O=C(/C=C/C1=CC=C(O)C=C1)NCC2=C(C3=CC=C(OC)C=C3)C4=C(NC5=C4C=CC=C5)C=N2,OZXHVXJCYMZVKI-OVCLIPMQSA-N,C28H23N3O3,449.51,inhibitor
,tubulin,None,O=C(/C(N(CC=C)C/1=O)=C/C2=CC=C(OC)C=C2)NC1=C/CCCC,KTWKSEYIECPMIC-XDORWZGFSA-N,C20H24N2O3,340.42,inhibitor
,tubulin,None,NC(COC1=C(OCC)C=C(CC2C3N(C)N=C2NC4=CC(OCC)=CC=C4)C3=C1)=O,IHDZVEFNBRWDFF-UHFFFAOYSA-N,C23H28N4O4,424.50,inhibitor
,tubulin,None,COC(C=C1)=CC=C1S(NC2=CC=CC=C2/C=C/C3=CC=[N+](C=C3)[O-])(=O)=O,LBPNULPSVCDYRF-VOTSOKGWSA-N,C20H18N2O4S,382.44,inhibitor
,tubulin,None,COC1=C(OC)C(OC)=CC(/C=C\C2=CC=C(OC)C([NH3+])=C2)=C1.[Cl-],SCJGXQSJGQUCFA-YSMBQZINSA-N,C18H22ClNO4,351.83,inhibitor
,tubulin,None,CC1=NC(=C(S1)C2=CC(=C(C=C2)OC)N)C3=CC(=C(C(=C3)OC)OC)OC,URZIRQBUNCGIQI-UHFFFAOYSA-N,C20H22N2O4S,386.47,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=C(N=C(S2)NN)C3=CC(=C(C(=C3)OC)OC)OC)N ,KLAAVZDZGONJEH-UHFFFAOYSA-N,C19H22N4O4S,402.48,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=NN=CN2C3=CC(=C(C(=C3)OC)OC)OC)N,LJEWNMLTAZMRSE-UHFFFAOYSA-N,C18H20N4O4,356.38,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=NNC(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)N,SSKXPKXHOBZDPA-UHFFFAOYSA-N,C18H20N4O5,372.38,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=NN=NN2C3=CC(=C(C(=C3)OC)OC)OC)N,LGUJVVZQAAFALH-UHFFFAOYSA-N,C17H19N5O4,357.37,inhibitor
,tubulin,None,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,IAKHMKGGTNLKSZ-UHFFFAOYSA-N,C22H25NO6,399.44,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=C(N=CN2)C3=CC(=C(C(=C3)OC)OC)OC)N,BXDOMEUYMUKTSS-UHFFFAOYSA-N,C19H21N3O4,355.39,inhibitor
,tubulin,None,CN1C=NC(=C1C2=CC(=C(C=C2)OC)N)C3=CC(=C(C(=C3)OC)OC)OC,FPYCENGURKTVHJ-UHFFFAOYSA-N,C20H23N3O4,369.42,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=C(C(=O)OC2)C3=CC(=C(C(=C3)OC)OC)OC)N,CXLNRNIUAAVHNB-UHFFFAOYSA-N,C20H21NO6,371.39,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=C(C(=O)CC2)C3=CC(=C(C(=C3)OC)OC)OC)N,XWMLUXDVMHHLRG-UHFFFAOYSA-N,C21H23NO5,369.42,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=C(NC(=O)O2)C3=CC(=C(C(=C3)OC)OC)OC)N,GVNNQROBOBYZGE-UHFFFAOYSA-N,C19H20N2O6,372.38,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2=COC(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)N,GYMYLXGYLHGXDH-UHFFFAOYSA-N,C19H20N2O6,372.38,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2CC2C3=CC(=C(C(=C3)OC)OC)OC)O,UDGSMCKILRWBIJ-UHFFFAOYSA-N,C19H22O5,330.38,inhibitor
,tubulin,None,COC1=CC([C@@H]2[C@@H](C3=CC(O)=C(OC)C=C3)O2)=CC(OC)=C1OC,YMEPFQZZEKUPCA-IAGOWNOFSA-N,C18H20O6,332.35,inhibitor
,tubulin,None,COC1=CC(C2=C(C3=CC=C(N)C=C3)NN=N2)=CC(OC)=C1OC,LBFKYLZUFKKOMG-UHFFFAOYSA-N,C17H18N4O3,326.36,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)O)O,FXBUZDKZIHOPBO-UHFFFAOYSA-N,C19H21NO7,375.38,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2CC(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)O,CZLTUGLGNAYFFF-UHFFFAOYSA-N,C19H21NO6,359.38,inhibitor
,tubulin,None,CC1C(N(C1=O)C2=CC(=C(C(=C2)OC)OC)OC)C3=CC(=C(C=C3)OC)O,KLFAJLHIJQPMNJ-UHFFFAOYSA-N,C20H23NO6,373.41,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)C4=CC=C(C=C4)O)O,NXNAGXYORWSFHM-UHFFFAOYSA-N,C25H25NO7,451.48,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2C(C(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)OC4=CC=CC=C4)O,RQNHLVDPKNRYDS-UHFFFAOYSA-N,C25H25NO7,451.48,inhibitor
,tubulin,None,COC1=C(C=C(C=C1)C2CC(=CC(=O)C2)C3=CC(=C(C(=C3)OC)OC)OC)O,KEBSOFIEPQKMKM-UHFFFAOYSA-N,C22H24O6,384.43,inhibitor
,tubulin,None,COC1=C(C2=C(C=C1)C(=CCCO2)C3=CC(=C(C(=C3)OC)OC)OC)O,ZLKFYENWXWLYRU-UHFFFAOYSA-N,C20H22O6,358.39,inhibitor
,tubulin,None,COC1=CC2=C(C=C1)C(=NCC(=O)N2)C3=CC(=C(C(=C3)OC)OC)OC,JAJKMVMCPBFTPX-UHFFFAOYSA-N,C19H20N2O5,356.38,inhibitor
,tubulin,None,COC1=C(C2=C(C=C1)C(=CCCC2)C3=CC(=C(C(=C3)OC)OC)OC)O,POKSJDZWALGTEH-UHFFFAOYSA-N,C21H24O5,356.42,inhibitor
,tubulin,None,CC(=O)N1C(OC(=N1)C2=CC3=CC=CC=C3C=C2)C4=CC5=CC=CC=C5C=C4,LRMYEEATTUUNJT-UHFFFAOYSA-N,C24H18N2O2,366.42,inhibitor
,tubulin,None,COC1=CC=C(C=C1)SC2=CC(=C(C(=C2)OC)OC)OC,WQRZZYOXMWAVJV-UHFFFAOYSA-N,C16H18O4S,306.38,inhibitor
,tubulin,None,COC1=CC=C(C=C1)[Se]C2=CC(=C(C(=C2)OC)OC)OC,KAXFQBKENUGFCF-UHFFFAOYSA-N,C16H18O4Se,353.28,inhibitor
,tubulin,None,COC=C(C1=CC(=C(C=C1)OC)F)C2=CC(=C(C(=C2)OC)OC)OC,LHFSQOTYKUJTSD-UHFFFAOYSA-N,C19H21FO5,348.37,inhibitor
,tubulin,None,CN(C1=CC(=C(C=C1)OC)F)C2=CC(=C(C(=C2)OC)OC)OC,PPVLLEHMMXEPJC-UHFFFAOYSA-N,C17H20FNO4,321.35,inhibitor
,tubulin,None,COC1=C(C2=C(C=C1)C(=CN2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC)O,FEYUTHKUCJCUAD-UHFFFAOYSA-N,C19H19NO6,357.36,inhibitor
,tubulin,None,COC1=CC2=C(C=C1)N(C=C2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,CXPQVGCOUWHQMW-UHFFFAOYSA-N,C19H19NO5,341.36,inhibitor
,tubulin,None,COC1=CC2=C(C=C1)C(=CN2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,UZJVBXKFBQNDTQ-UHFFFAOYSA-N,C19H19NO5,341.36,inhibitor
,tubulin,None,CC1=C(C2=C(N1)C=C(C=C2)OC)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,ABDLPIQRPBGQPA-UHFFFAOYSA-N,C20H21NO5,355.39,inhibitor
,tubulin,None,COC1=CC2=C(C=C1)NC(=C2SC3=CC(=C(C(=C3)OC)OC)OC)C(=O)OC,ACDKXOCMVBVHIC-UHFFFAOYSA-N,C20H21NO6S,403.46,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C(=O)C2=C(NC3=C2C=C(C=C3)Br)C(=O)OC,RDJOOTHINXRCHC-UHFFFAOYSA-N,C20H18BrNO6,448.27,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=CC=CC=C32)C4=CNC=C4,XISVEIOXCSGBQZ-UHFFFAOYSA-N,C21H20N2O3S,380.47,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=CC=CC=C32)C4=CSC=C4,GHWBHJRHZHSEHE-UHFFFAOYSA-N,C21H19NO3S2,397.52,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C(=O)C2=C(NC3=CC=CC=C32)C4=CSC=C4,DGPHVXIUYAURLJ-UHFFFAOYSA-N,C22H19NO4S,393.46,inhibitor
,tubulin,None,CC(=CC1=CNC2=C1C=C(C=C2)OC)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,IZEGIKYSUKGHAC-UHFFFAOYSA-N,C22H23NO5,381.43,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2=NC=CC3=C2N=C(N3)C4=CC5=C(C=C4)NC=C5,QAXRCRWKTJWIHN-UHFFFAOYSA-N,C23H20N4O3,400.44,inhibitor
,tubulin,None,COC1=CC(=CC(=C1OC)OC)C2=NC=CC3=C2N=C(N3)C4=CC5=C(C=C4)C=CN5,SQSZRGOISCZCTQ-UHFFFAOYSA-N,C23H20N4O3,400.44,inhibitor
