Uniprot_Accession,Gene_Name,Classification,Confidence_Level,Similarity_Score,SMILES
P68400,CSNK2A1,inhibitor,2,0.2981,O=S(C(C=C(/N=N/C1=CC(C(O)=O)=CC=C1N)C=C2)=C2/C=C/C(C=C3)=C(S(=O)(O)=O)C=C3/N=N/C4=CC(C(O)=O)=CC=C4N)(O)=O
P19784,CSNK2A2,inhibitor,2,0.2981,O=S(C(C=C(/N=N/C1=CC(C(O)=O)=CC=C1N)C=C2)=C2/C=C/C(C=C3)=C(S(=O)(O)=O)C=C3/N=N/C4=CC(C(O)=O)=CC=C4N)(O)=O
P67870,CSNK2B,inhibitor,2,0.2981,O=S(C(C=C(/N=N/C1=CC(C(O)=O)=CC=C1N)C=C2)=C2/C=C/C(C=C3)=C(S(=O)(O)=O)C=C3/N=N/C4=CC(C(O)=O)=CC=C4N)(O)=O
Q06124,PTPN11,inhibitor,3,0.298,N[C@@H]1[C@H](C)OCC(CC2)1CCN2C3=NC=C(SC4=C(C(F)(F)F)N=CC=C4)C(N3)=O
P25025,CXCR2,inhibitor,1,0.298,CCCCCCCCSC1=CC(N[C@H](C(NCCCOCC)=O)CC(C)C)=NC(N2C=NC=C2)=N1
,tubulin,activator,1,0.298,CC1=NC=C(C=N1)C(=O)NC2=NC=C(C=C2)C3=CC(=CC=C3)S(=O)(=O)C4CC4
P43405,SYK,inhibitor,2,0.2979,CCC1=C(C=CN=C1)C
Q6RVA0,MDR1,inhibitor,2,0.2979,OC1=CC(C2CC3=CC=C(O)C=C3OC2)=C(C(OC)=C1OC)OC
P56524,HDAC4,inhibitor,2,0.2979,O=C(N[C@H](C)CN(C)CC1=CC=CC=C1)C2=CN=C(C3=NOC(C(F)(F)F)=N3)C=C2
O14757,CHEK1,inhibitor,1,0.2978,CC1=CC2=NNC(=O)N2C3=C1C=CC(=C3)C4=CC=C(C=C4)CO
Q6RVA0,MDR1,inhibitor,2,0.2978,[H][C@]12[C@]([C@@]3([H])CC[C@](C)(C(C(OC)=O)CC(OC)=O)C([C@]3([H])CC2)=O)(C)CC[C@H](OC(C)=O)C1
P52732,KIF11,allosteric regulator,1,0.2978,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N
P52732,KIF11,allosteric regulator,1,0.2978,NC(C(O)=O)CSC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3
P42345,MTOR,inhibitor,2,0.2977,CC1=NC(=NC(=N1)N)C2=C(N=C3N2C=CC=C3)NC4=CC=NN4
P42345,MTOR,inhibitor,2,0.2977,NC1=NC(C2=C(NC3=NNC=C3)N=C4N2C=CC=C4)=NC(C)=N1
O14757,CHEK1,inhibitor,1,0.2977,CC(CC1)(C)CCN1CC(C=C2)=CC=C2C3=CC4=C(N=C3)NC5=C4C=C(C#N)C=N5
P06493,CDK1,inhibitor,1,0.2977,O=C(C1=CC=C(Cl)C(Cl)=C1)NC2=NNC3=C2C=CC=C3
P43405,SYK,inhibitor,2,0.2977,NCCCNC1=NC(C2=CC=C(N3CCOCC3)C=C2)=CC4=NC=CC=C41
P43405,SYK,inhibitor,2,0.2976,OC([C@](COC(C)=O)(CCC1)[C@@]2([H])[C@]1(C(C=C3)=C(C=C3C(C)=C)CC2)C)=O
P37231,PPARG,activator,2,0.2975,CC(=CCC1=C(C=C(C(=C1O)C(=O)O)CCC2=CC=CC=C2)OC)C
P49841,GSK3B,inhibitor,2,0.2974,COC1=C(C=C(C=C1)C2=C(C(=O)NN2)N=NC3=CC=CC=C3)OC
P52732,KIF11,inhibitor,1,0.2974,CC(C)(C)C(C=C1)=CC2=C1C3=CC=CC=C3N2
P49137,MAPKAPK2,inhibitor,2,0.2973,NC(C1=CN=C(N[C@H]2CC[C@@H](N)CC2)C3=NC(C4=CC=C(Cl)C=C4)=CN31)=O
O60885,BRD4,inhibitor,1,0.2973,FC1=C(OCCNC2=NC=NC3=CC(OC)=C(OC)C=C23)C=CC=C1
P24941,CDK2,inhibitor,1,0.2972,O=S(C(C=C1)=CC=C1NC2=CC(N[C@@H]3CC[C@@H](N)CC3)=NC4=NC=NN42)(N(C)C)=O
,tubulin,activator,1,0.2972,CCC1=C(C=C2CCC3C(C2=C1)CCC4(C3CCC4CS(=O)(=O)C)C)OS(=O)(=O)N
P56524,HDAC4,inhibitor,2,0.2971,CS(CC1=NOC(C2=CC=C(C(C(F)(F)F)=O)S2)=N1)(=O)=O
Q14191,WRN,inhibitor,2,0.2969,CC1=CC=C(C=C1)C(=O)NC2=NN=C(S2)S(=O)(=O)N(C)CC3=CC=CO3
P49137,MAPKAPK2,inhibitor,2,0.2969,O=C(C(O1)=CC=C1C2=CC=CC=C2)NC3=CC=C(C4CNC4)C=C3
P31749,AKT1,inhibitor,1,0.2968,N[C@@H](CC1=CC=CC=C1)COC2=CC(C3=CC4=C(C=C3)NN=C4C)=CN=C2
Q00535,CDK5,inhibitor,3,0.2967,O=C(N1)C(C2=CSC(C3=CC=NC=C3)=N2)=CC4=C1C=CC=C4
P33527,ABCC1,inhibitor,2,0.2967,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
P49840,GSK3A,inhibitor,2,0.2966,C1OC2=C(O1)C=C(C=C2)C3=NN=C(O3)SCC4=CC=C(C=C4)C5=CC=CC=C5C#N
P42345,MTOR,inhibitor,2,0.2966,O=C1NC2=NC=C(C3=CC=C(C4=NNC=N4)C=C3)N=C2N1CCC5CCOCC5
P37231,PPARG,activator,2,0.2963,O=C(N(CCCCC)C1=CC=C(OC(C)(C)C(O)=O)C=C1)NC2=NC=CS2
P43405,SYK,inhibitor,2,0.2963,CN(C)C1=CC=C(C2=CC3=NC=CC=C3C(N(C)CCCN(C)C)=N2)C=C1
,tubulin,inhibitor,1,0.2963,COC1=C(OC)C(OC)=CC(C2=NNC=C2C3=CC=C(OC)C([N+]([O-])=O)=C3)=C1  
O95271,TNKS,inhibitor,1,0.2963,CC1=C(C=C(C2=CC=C(C[NH+]3CCCCC3)C=C2)NC4=O)C4=CC=C1.[Cl-]
Q8IXJ6,SIRT2,inhibitor,1,0.2962,O=C(NCCC(NC)=O)C(C(C1=CC=C(C(F)(F)F)C=C1)=O)CC2=C(O)C=CC3=CC(Br)=CC=C32
,tubulin,inhibitor,1,0.2962,COC1=C(C=C(C=C1)C2=NN=NN2C3=CC(=C(C(=C3)OC)OC)OC)N
Q14680,MELK,inhibitor,1,0.2961,COC2=CC1=CC=C(N4)C(C3=C4C(CC)=CNC3=O)=C1C=C2
Q14680,MELK,inhibitor,1,0.2961,O=C1NC=C(CC)C3=C1C2=C(C=CC(OC)=C4)C4=CC=C2N3
P33527,ABCC1,inhibitor,2,0.2961,COC1=C(OC)C=CC(C(C(C)C)(CCCN(CCC2=CC(I)=C(O)C(I)=C2)C)C#N)=C1
P33527,ABCC1,inhibitor,2,0.2961,OC1=C(I)C=C(CCN(C)CCCC(C2=CC(OC)=C(C=C2)OC)(C#N)C(C)C)C=C1I.C
P25025,CXCR2,inhibitor,1,0.2961,O=C1SC2=C(N[C@H](C)CO)N=C(SCCC3=CC=CC=C3)N=C2N1
,tubulin,inhibitor,1,0.2961,CCCCNC1=C(C2=NC3=CC=CC=C3C=C2C=N1)C#N
Q14191,WRN,inhibitor,2,0.2959,CC1=CC=C(O1)C2=CSC(=N2)NS(=O)(=O)C3=CC=CC(=C3)F
P06493,CDK1,inhibitor,1,0.2959,O=S(C1=CC=C(NC2=NC=CC(C3=CN=C4N3C=CC=C4)=N2)C=C1)(NCCCOC)=O
P33527,ABCC1,inhibitor,2,0.2959,O=C(N1CCN(CC(COC2=CC=CC3=NC=CC=C32)O)CC1)C(C4=CC=CC=C4)C5=CC=CC=C5
P43405,SYK,inhibitor,2,0.2959,O=C1NC=CC2=NC(N[C@H]3CCCC[C@@H]3[NH3+])=NC(NC4=CC=C(S(C)(=O)=O)C=C4)=C12
Q14191,WRN,inhibitor,2,0.2959,O=S(C1=CC(F)=CC=C1)(NC2=NC(C3=CC=C(C)O3)=CS2)=O
P27707,DCK,inhibitor,2,0.2959,NC1=NC(SCC2=CSC(C3=CC=C(OC)C(OCCF)=C3)=N2)=NC(N)=C1
P37231,PPARG,activator,2,0.2958,C[C@@]1(C[C@H]([C@]2([C@@H]1[C@@H](OC=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)OC(=O)/C=C/C4=CC=CC=C4
P49841,GSK3B,inhibitor,2,0.2958,CC1=NC2=CC=CC=C2N1CC3=NN=C(S3)NC4=CC=CC=C4F
O14757,CHEK1,inhibitor,1,0.2958,CC(CN(C)C)OC1=NC(=CN=C1C#N)NC2=NC=C3C(=C2)C=CC=C3Cl
Q8IXJ6,SIRT2,inhibitor,1,0.2958,O=C(NCC1=CC=C(C2=CC=C(C(O)=O)C=C2)O1)NC3=CC=CN=C3
Q00987,MDM2,inhibitor,1,0.2958,CC1CC2C(CC3=C(C4C(C13CC45C6C(CC(=C(C6O)C(C)CCCOC(=O)C)C)OC5=O)OC(=O)C)C)C(=C)C(=O)O2
P37231,PPARG,activator,2,0.2957,O=C(NC(S1)=O)C1CC2=CC=C(OCCN3C=CC4=C3C=C(Cl)C=C4)C=C2
,tubulin,inhibitor,1,0.2957,CN1C=CC2=CC(N(C3=C(C=CC=C4)C4=NC(C)=N3)C)=CC=C21
Q14191,WRN,inhibitor,2,0.2956,CC1=CC=C(C=C1)C2=NC3=CC(=O)NN3C(=N2)SCC4=CC=C(C=C4)Br
P11388,TOP2A,inhibitor,1,0.2956,OC1=CC=C(C2=NC(C(C=CC=C3)=C3C4)=C4C(C5=CC=CC=C5)=C2)C=C1
P49841,GSK3B,inhibitor,2,0.2955,COC1=CC=C(C=C1)CN(C2=NC=C(S2)[N+](=O)[O-])C(=O)N
,tubulin,activator,1,0.2955,COC1=CC=CC(=C1)C=C2C(=O)NC(=NC3=CC=C(C=C3)O)S2
P06493,CDK1,inhibitor,1,0.2954,ClC(C=C1)=CC=C1CN(N=N2)C=C2CNC(C3=CNN=C3C4=CC=C(F)C=C4)=O
P52732,KIF11,inhibitor,1,0.2954,O=C(NC1=CC=C(/N=N/C2=CC=C(NC(CSCC(C(O)=O)NC(C)=O)=O)C=C2)C=C1)CNC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5
P42345,MTOR,inhibitor,2,0.2953,NC(N=C1)=NC=C1C2=NC(N3CCOCC3)=NC(C4=CC=C(CN5CCN(S(C)(=O)=O)CC5)S4)=N2
,tubulin,activator,1,0.2953,COC1=C(C=C(C=C1)C2=CC=NN2C3=CC(=C(C(=C3)OC)OC)OC)N
P43405,SYK,inhibitor,2,0.2952,COC1=CC=C(C2=CC3=NC=C(C4=CC=CC=C4)C=C3C(NCCCN)=N2)C=C1
P43405,SYK,inhibitor,2,0.2951,NCCCN(C)C1=NC(C2=CC=C(N(C)C)C=C2)=CC3=NC=CC=C31
,tubulin,activator,1,0.2951,COC1=CC(=CC(=C1OC)OC)NS(=O)(=O)C2=CC=C(C=C2)N3CCNC3=O
Q06124,PTPN11,inhibitor,3,0.295,C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O
P43405,SYK,inhibitor,2,0.295,CN(C)C1=CC=C(C2=CC3=NC=CC=C3C(N(C)CCCNC)=N2)C=C1
P25025,CXCR2,inhibitor,1,0.295,CC1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=CC(=C2)OC)C=CC=N3
P43405,SYK,inhibitor,2,0.2948,N12C(C(NC3=CC=CC=C3)=NC(C(C=C4)=CC5=C4C=NN5)=C2)=NC=C1
O14757,CHEK1,inhibitor,1,0.2946,C1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(NC5=C4C=C(N=C5)C#N)N=C3
P06493,CDK1,inhibitor,1,0.2945,CN1C=C(C2=CSC(C3=CC=CC=C3)=N2)C4=C1N=CC=C4
Q06609,RAD51,inhibitor,3,0.2943,O=C1N(CC2=CC=C(Cl)C=C2)C(/C=C/C3=CN=CC=C3)=NC4=CC=CC=C41
Q15131,CDK10,inhibitor,3,0.2943,COCC(C)NC(CC1)CCC1NC2=NC=C(Cl)C(C3=CC=CC(NCC4(C#N)CCOCC4)=N3)=C2
Q9BYW2,SETD2,inhibitor,1,0.2943,O=C(NC1=CC=C(C(F)(F)F)C=C1)C2=NC=C(CN3CCOCC3)C=C2
Q9NPI1,BRD7,inhibitor,3,0.2942,CCN1C2=C(C=CC(=C2)OC)SC1=CC(=O)C
P61073,CXCR4,inhibitor,2,0.2942,C12=C(N=CC=C2)[C@@H](N(CC3=NC4=CC=CC=C4N3)CCCN5CCNCC5)CCC1
P37231,PPARG,activator,2,0.294,C=C[C@H]1[C@@H](OC=C2C1=CCOC2=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
P37231,PPARG,activator,2,0.294,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCS(=O)CC3=CC=CC=C3
O15379,HDAC3,inhibitor,1,0.294,O=C(NC4=CC=CC=C4N)C(C=C3)=CC=C3CNC(S[C@H]2[H])=N[C@H]2[C@]1=CC=CC=C1
Q14680,MELK,inhibitor,1,0.294,O=C(NC3=NOC(C)=C3)/C(C#N)=C/C1=CNC2=C1C=CC=C2
Q00535,CDK5,inhibitor,3,0.294,NC1=NNC2=C1C(C3=CC=CC=C3)=C(C#N)C(N)=C2
P49841,GSK3B,inhibitor,2,0.2939,COC1=NC=C(C=C1)C2=C(C(=O)NN2)N=NC3=CC=CC=C3
P06493,CDK1,inhibitor,1,0.2939,O=C(C1=C(F)C=CC=C1F)C(C=C2)=C(N)N=C2NC3=CC=C(S(N)(=O)=O)C=C3
Q00534,CDK6,inhibitor,1,0.2939,O=C(NC1=CC=CC(NC2=NC(NC(C=C3)=NC=C3N(CC4)CCN4C)=NC=C2Cl)=C1)C
Q13153,PAK1,inhibitor,3,0.2938,CC1=NC2=C(N1C3=NC=NC(=N3)N)C=C(C=C2)C#CC4(CCCCC4)O
P11388,TOP2A,inhibitor,1,0.2937,O=C1C2=C(C(O)=CC(C(O)C3=C(Cl)C=C(Cl)C=C3)=C2O)C(C4=CC=CC=C41)=O
O15350,TP73,activator,1,0.2936,O=C1C2=C(N=C(NC3=CC=CC=C3)N2)N(C)C(N1C)=O
O14757,CHEK1,inhibitor,1,0.2936,CN1CCN(CC1)C2=CC=C(C=C2)C3=CC4=C(NC5=C4C=C(N=C5)C#N)N=C3
P43405,SYK,inhibitor,2,0.2936,NC(C1=C(N=C(NCCN(C)C)N=C1)NC2=CC=CC(C(F)(F)F)=C2)=O
Q6RVA0,MDR1,inhibitor,2,0.2936,OC1=CC=C(C2=CC=C(CN3CCC4=CC(OC)=C(C=C4C3)OC)C=C2)C=C1
Q06609,RAD51,inhibitor,3,0.2934,BrC1=C(Cl)SC(S(NCCC2=CNC3=CC=CC=C32)(=O)=O)=C1
,tubulin,inhibitor,1,0.2934,COC1=C(C=C(C=C1)C2=NN=CN2C3=CC(=C(C(=C3)OC)OC)OC)N
P20248,CCNA2,inhibitor,3,0.2933,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
P06493,CDK1,inhibitor,1,0.2933,CS(C(C=C1)=CC=C1NC2=NC(C3=CN=C(C)N3C(C)C)=CC=N2)(=O)=O
P11802,CDK4,inhibitor,1,0.2933,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
Q00534,CDK6,inhibitor,1,0.2933,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
P43405,SYK,inhibitor,2,0.2933,COC1=CC=C(C2=CC3=NC=C(Br)C=C3C(NCCCN)=N2)C=C1
P24941,CDK2,inhibitor,1,0.2933,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
P36507,MAP2K2,inhibitor,1,0.2932,C1=CC(=C(C=C1I)F)NC2=C(C=CN=C2)C(=O)NCC(CO)O
P42345,MTOR,inhibitor,2,0.2931,CC(C)N(C)C1=NC(=NC(=N1)N2C3CCC2COC3)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)N6CCN(CC6)C
P68400,CSNK2A1,inhibitor,2,0.2931,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4
P68400,CSNK2A1,inhibitor,2,0.2931,O=C(C1=CC=C2C3=C(C(NC4=CC=CC(Cl)=C4)=NC2=C1)C=CN=C3)O
P19784,CSNK2A2,inhibitor,2,0.2931,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4
P19784,CSNK2A2,inhibitor,2,0.2931,O=C(C1=CC=C2C3=C(C(NC4=CC=CC(Cl)=C4)=NC2=C1)C=CN=C3)O
P67870,CSNK2B,inhibitor,2,0.2931,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4
P67870,CSNK2B,inhibitor,2,0.2931,O=C(C1=CC=C2C3=C(C(NC4=CC=CC(Cl)=C4)=NC2=C1)C=CN=C3)O
P18887,XRCC1,inhibitor,3,0.2931,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4
P43405,SYK,inhibitor,2,0.2931,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N
P43405,SYK,inhibitor,2,0.2931,N[C@@H]1[C@H](NC2=NC=C(C(N)=O)C(NC3=CC(N4N=CC=N4)=CC=C3)=N2)CCCC1
,tubulin,activator,1,0.2931,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O
O95271,TNKS,inhibitor,1,0.293,CC1=NN=C(SCC2=NC(C3=CC=C(OC)C=C3)=NO2)N1C4=CC=C(OC)C=C4
P52732,KIF11,inhibitor,1,0.293,O=C1CC(SC(C(O)=O)C(C(O)=O)SC2CC(N(C3=CC=C(/N=N/C4=CC=CC=C4)C=C3)C2=O)=O)C(N1C(C=C5)=CC=C5/N=N/C6=CC=CC=C6)=O
P61073,CXCR4,inhibitor,2,0.2929,N=C(NCCCCCNC1=NOC(CC2=CNC3=C2C=CC(Br)=C3)=N1)N
Q96GD4,AURKB,inhibitor,1,0.2929,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5
Q96GD4,AURKB,inhibitor,1,0.2929,O=C(NC1=CNN=C1C2=NC3=C(C=CC(CN4CCOCC4)=C3)N2)NC5CC5
P61073,CXCR4,inhibitor,2,0.2928,N=C(NCCCC(C(N[C@@H](CC1=CC=C2C=CC=CC2=C1)C(NCC(N[C@@H](C(NC)=O)CC3=CC=C(O)C=C3)=O)=O)=O)NC(C(CCCN)=C)=O)N
P06493,CDK1,inhibitor,1,0.2928,O=S(C(C=C1)=CC=C1NC2=NC(NC=N3)=C3C(OCC4CCCCC4)=N2)(NC)=O
,tubulin,inhibitor,1,0.2928,COC1=CC=C(C=C1)C(=O)C=C2C3=CC=CC=C3C(=O)C4=CC=CC=C42
,tubulin,inhibitor,1,0.2928,O=C1NC2=CC=CC=C2C=C1/C=C/C(C3=C(OC)C=CC=C3)=O
P52732,KIF11,allosteric regulator,1,0.2928,CC1=CC(C(C2=CC=CC=C2)(CCCN)C3=CC=CC=C3)=CC=C1
P61073,CXCR4,inhibitor,2,0.2927,O=C(NC(C=C1)=CC=C1[N+]([O-])=O)NCC2=CC=C(C(O3)=NN=C3SC)C=N2
P61073,CXCR4,inhibitor,2,0.2924,NCCCCN(CC1=NC2=C(N1)C=CC=C2)[C@@H]3C4=C(CCC3)C=CC=N4
P61073,CXCR4,inhibitor,2,0.2924,C1CC(C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3
P61073,CXCR4,inhibitor,2,0.2924,C1C[C@@H](C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3
O14980,XPO1,inhibitor,2,0.2924,O=C(C(COCCC(C)(C)C)=C1C)N(NC2=NC(Cl)=C(C(F)(F)F)C=C2)C1=O
,tubulin,inhibitor,1,0.2924,CC(C)C(C=C(C)C(=O)O)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C1=CC=CC=C1)NC
P56524,HDAC4,inhibitor,2,0.2923,C1(C2=CC=CC=C2)=CC(C3=CC=CC=C3)N=C(OCNC4=NNC=N4)N1
P49841,GSK3B,inhibitor,2,0.2922,CC1=NC2=CC=CC=C2N1CC3=NN=C(S3)NC4=CC=C(C=C4)[N+](=O)[O-]
P61073,CXCR4,inhibitor,2,0.2921,NC(NCCCC(NC(C1=CC=C(CNCC2=CC=CC=C2)C=C1)=O)C(N[C@@H](C)C3=C4C=CC=CC4=CC=C3)=O)=N
O75143,Atg13,inhibitor,2,0.292,C1C(C(=O)OC1COC2=CC=CC=C2[N+](=O)[O-])CC3=CC=CC=C3
Q00535,CDK5,inhibitor,3,0.292,OC(C=C1)=CC=C1C2=C(CCCC)C3=NC=CN=C3N2
Q00535,CDK5,inhibitor,3,0.292,CCCCC1=C(NC2=NC=CN=C12)C3=CC=C(C=C3)O
P43405,SYK,inhibitor,2,0.292,NC(C1=C(N=C(NCCCCN)N=C1)NC2=CC=CC(C(F)(F)F)=C2)=O
P06493,CDK1,inhibitor,1,0.2919,CC(C(C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3)O
P11802,CDK4,inhibitor,1,0.2919,C[C@H]([C@@H](C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3)O
Q00526,CDK3,inhibitor,3,0.2919,CC(C(C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3)O
P24941,CDK2,inhibitor,1,0.2919,CC(C(C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3)O
,tubulin,inhibitor,1,0.2919,COC1=CC2=C(C=C1)C(=CCCCC2)C3=CC(=C(C(=C3)OC)OC)OC
P49841,GSK3B,inhibitor,2,0.2918,CCCCCCCCCCCC(=O)NNC(=O)C1C(=O)N(C2=CC=CC=C2S1)CC
Q13153,PAK1,inhibitor,3,0.2918,C/C=C/CCCCCC1C(CC(CC(C)(C)C(C)(C)C2)N2C1)=C
P37231,PPARG,inhibitor,2,0.2917,CCC(CC1=CC=C(C=C1)C(=O)NCC2=C(C=C(C=C2)OC)C(F)(F)F)C(=O)O
O15379,HDAC3,inhibitor,1,0.2917,O=C(CCCCCC(NC3=CC=CC=C3N)=O)CC1=NC(C2=CC=CC(NC(OC(C)(C)C)=O)=C2)=CS1
Q00535,CDK5,inhibitor,3,0.2917,O=C(NC1=NC=C(C2CCC2)S1)NC3=C(C=NC=C4)C4=CC=C3
P43405,SYK,inhibitor,2,0.2917,COC1=CC(C(F)(F)F)=CC(NC2=NC(C3=NC=CS3)=CC=N2)=C1
P06493,CDK1,inhibitor,1,0.2915,C1=CN=C(N=C1C2=CNC3=C2C(=CC(=C3)Br)O)N
P33527,ABCC1,inhibitor,2,0.2915,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
Q9NS87,KIF15,inhibitor,3,0.2913,CC[C@@H](C)[C@@H](C1=CC=CC=C1)C(NCC(NC2=C(C)C=C(C)C=C2C)=O)=O
P24941,CDK2,inhibitor,1,0.2913,CC(C)CCOC1=C(C=NC2=NNC=C12)C(=O)C3=CC=CC=C3
P30304,CDC25A,inhibitor,1,0.2911,CCCCCCCCCCCCCCC/C(NCC1=CC=CC=C1)=C2C(C(CO)OC\2=O)=O
P61073,CXCR4,inhibitor,2,0.2911,CC(C)NCCCCC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CCC(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)CC3=CC=CC=C3)C(=O)NC(CCCCNC(C)C)C(=O)N)CC4=CC5=CC=CC=C5C=C4)CCCN=C(N)N
Q14680,MELK,inhibitor,1,0.291,S=C(NC(/C1=C/C2=CC([N+]([O-])=O)=C(N(CC(C)C)CC(C)C)C=C2)=O)NC1=O
Q12834,CDC20,inhibitor,1,0.291,O=C(NC(NC/1=O)=S)C1=C/C2=CC([N+]([O-])=O)=C(N(CC(C)C)CC(C)C)C=C2
P11802,CDK4,inhibitor,1,0.2909,O[C@H]1CC[C@@H](CC1)NC2=CC(NCC)=NC(NC3=CC(C=C4)=C(N4CC5=CC=CC=C5)C=C3)=N2
Q00534,CDK6,inhibitor,1,0.2909,O[C@H]1CC[C@@H](CC1)NC2=CC(NCC)=NC(NC3=CC(C=C4)=C(N4CC5=CC=CC=C5)C=C3)=N2
P06730,EIF4E,inhibitor,1,0.2909,CC1CC(CC(=O)OC(CC(=CC=CC(=O)OC(CC2=NC1=CS2)C=C(C)C=CC(=CCN(C)C)C)C)C)N
P56524,HDAC4,inhibitor,2,0.2908,O=C(C1=CN=C(N2CCC(CNCC3=CN(C)C4=C3C=CC=C4)CC2)N=C1)NO
P43405,SYK,inhibitor,2,0.2907,NCCCNC1=NC(C2=CC=C(N(CCCN(C)C)C)C=C2)=CC3=NC=CC=C31
Q09472,EP300,inhibitor,1,0.2907,O=C1C(O)(NC(C2=CN=CC=C2)=O)C(C3=CC=CC=C31)=O
,tubulin,activator,1,0.2907,CN(C1=CC=C(C=C1)OC)C2=NC(=NC3=CC=CC=C32)Cl
P30304,CDC25A,inhibitor,1,0.2906,O=C1C=C(C)C(C2=C1N(C(C)C)C3=C2C(C4=C3C=CC=C4)=O)=O
P61073,CXCR4,inhibitor,2,0.2906,CC1=CC(N(CC2)CCN2CCC3=CC=CC=C3)=NC(NCC4=CC=C(CNCCCNC5CCCCC5)C=C4)=N1
,tubulin,inhibitor,1,0.2906,CC(=CC1=CC=C(C=C1)N(C)C)C(=O)C2=C(C=CC(=C2)OC)OC
,tubulin,inhibitor,1,0.2905,COC1=C(OC)C=C(N(C2=CC(N=CC=C3)=C3C=C2)C=C4)C4=C1OC
O14965,AURKA,inhibitor,1,0.2904,O=C(O)C1=C3C(C=CC=C3)=NC(C2=CC=CC(Br)=C2)=C1
O14757,CHEK1,inhibitor,1,0.2902,C1COCCN1C2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)F
P06493,CDK1,inhibitor,1,0.2902,NC1=C(N=O)C(OCC2CCCCC2)=NC(NC3=CC=C(S(=O)(N)=O)C=C3)=N1
P23921,RRM1,inhibitor,3,0.2902,C=C1C(C(OC1N2C=CC(=NC2=O)N)CO)O
P61073,CXCR4,inhibitor,2,0.2901,O=C(NCC(N[C@H](CCC(N[C@H]1CC2=CC=CC=C2)=O)C(N[C@H](C(N)=O)CCCCNC(C)C)=O)=O)[C@@H](NC([C@@](NC([C@@H](NC([C@H](NC1=O)CC3=CC=C(O)C=C3)=O)CCCCNC(C)C)=O)([H])CCCNC(N)=N)=O)CC4=CC(C=CC=C5)=C5C=C4
P06493,CDK1,inhibitor,1,0.2901,O=C(NC1=CSC(C2=CC=NC=C2)=N1)NC3=CC=CC(OCC4CCCN4)=N3
P26358,DNMT1,inhibitor,2,0.29,O=C(C=C1)N(C(CC2=CNC3=C2C=CC=C3)C(O)=O)C1=O
P26358,DNMT1,inhibitor,2,0.29,OC(C(N1C(C=CC1=O)=O)CC2=CNC3=CC=CC=C32)=O
