Uniprot_Accession,Gene_Name,Classification,Confidence_Level,Similarity_Score,SMILES
Q14680,MELK,inhibitor,1,0.3052,O=C(C2=C(N)C(C#N)=C(NCC(C)C)S2)C1=CC=C(OC)C=C1
,tubulin,activator,1,0.3051,CC1=C(C2=C(O1)C(=C(C=C2)OC)O)C(=O)C3=CC(=C(C(=C3)OC)OC)OC
Q9Y297,BTRC,activator,3,0.305,O=C1C(C(NC2=CC(C3=NN=NN3)=CC=C2)=O)=CC=C(C(F)(F)F)N1
P30304,CDC25A,inhibitor,1,0.305,O=C1N(CCCCCCCCCCCC)C2=CC=CC=C2C1CC(O)=O
Q00535,CDK5,inhibitor,3,0.305,O=C(N1)C(C2=CSC(C3=CC=NC=C3)=N2)=CC4=C1C=CC=C4
P33527,ABCC1,inhibitor,2,0.305,O=C1C(OC)=C(OC2=CC(O)=CC(O)=C21)C3=CC=CC=C3
P37231,PPARG,activator,2,0.3049,O=C(NC(S/1)=O)C1=C/C2=CC([N+]([O-])=O)=C(CC(NC3=CC=CC=N3)=O)C=C2
,tubulin,inhibitor,1,0.3049,CCCCNC1=C(C2=NC3=CC=CC=C3C=C2C=N1)C#N
,tubulin,inhibitor,1,0.3049,CC1=NC2C(CC(C)C2)C(N(C3=CC=C(OC)C=C3)C)=N1
Q9NS87,KIF15,inhibitor,3,0.3048,CC[C@@H](C)[C@@H](C1=CC=CC=C1)C(NCC(NC2=C(C)C=C(C)C=C2C)=O)=O
Q06124,PTPN11,inhibitor,3,0.3047,CC(CC1)(CN)CCN1C2=NC=C(C(N2)=O)SC3=C(C(F)(F)F)N=CC=C3
P04637,TP53,inhibitor,1,0.3047,S=C(N(C)C)N/N=C(C)/C1=NC=CC=C1
O14757,CHEK1,inhibitor,1,0.3047,COC1=C(C=CC(=C1)C2=CC3=C(C=C2)C(=NN3)C4=NC5=CC=CC=C5N4)O
O94921,CDK14,inhibitor,3,0.3047,CN(C)CC=CC(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4
Q13153,PAK1,inhibitor,3,0.3047,O=C(NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)NC(CC2)CCN2C3=C4C(NN=C4)=NC=N3
P30304,CDC25A,inhibitor,1,0.3046,O=C(NC1=CC=C(C)C=C1)CSC2=CN=C(N2CC3=CC=CC=C3)CC4=CC=C(OC)C=C4
P43405,SYK,inhibitor,2,0.3046,O=C(NC(C/1)=O)C1=C\C2=CC(Br)=C(OCC)C(OC3=CC(Cl)=CC(Cl)=C3Cl)=C2
Q9NT62,ATG3,inhibitor,2,0.3045,C1=CC=C(C(=C1)C(=O)NC2=NC(=CS2)C3=CC=CC=N3)Br
P33527,ABCC1,inhibitor,2,0.3045,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
,tubulin,activator,1,0.3044,COC1=CC(=CC(=C1OC)OC)C2CC(=NN2C(=S)N)C3=CC=CC=C3
Q14191,WRN,inhibitor,2,0.3042,COC(=O)C1=CC(=CC(=C1)NC(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3)C(=O)OC
P30304,CDC25A,inhibitor,1,0.3041,O=C(C(N1)C2C(C=CC2)C3=C1C=CC(C(O)=O)=C3)O
O14777,NDC80,inhibitor,1,0.3041,O=C(C1=C(OC)C=C(OC)C=C1)NC2=NC(C3=C(C)C=C(C)C=C3C)=CS2
O00329,PIK3CD,inhibitor,2,0.3039,C1CC1NC2=NC(=NC3=C2NC=N3)NC4=CC5=C(C=C4)N=CC=C5
P43405,SYK,inhibitor,2,0.3038,COC1=CC(NC2=NC(C3=CC(NC=N4)=C4C=C3)=CN5C2=NC=C5)=CC=C1OC
,tubulin,inhibitor,1,0.3038,COC1=C(C=C(C=C1)C2=COC(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)N
Q14680,MELK,inhibitor,1,0.3037,C1(NCC4CCNCC4)=NC=CC(C2=CNC3=C2C=CC=N3)=N1
P06493,CDK1,inhibitor,1,0.3037,CC(C)N(C=N1)C2=C1C(NC3=CC=CC(Cl)=C3)=NC(NC(C(C)C)CO)=N2
P06493,CDK1,inhibitor,1,0.3037,CC(C)C(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NC3=CC(=CC=C3)Cl
P24941,CDK2,inhibitor,1,0.3037,CC(C)C(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NC3=CC(=CC=C3)Cl
,tubulin,activator,1,0.3037,COC1=C(C2=C(C=C1)C(=CCC2)C3=CC(=C(C(=C3)OC)OC)OC)N
,tubulin,inhibitor,1,0.3037,COC1=C(C=C(C=C1)C2CC(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)O
,tubulin,inhibitor,1,0.3037,CC1=NC=C(C=C1)OCCNC2=C(C(=CC(=N2)NC3=NNC(=C3)C)C)C#N
P11388,TOP2A,inhibitor,1,0.3037,CC(=CCC1CC2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)C(C2=O)(C1(C)C)CC=C(C)C)CC(CC=C(C)C)C(=C)C)C
Q6RVA0,MDR1,inhibitor,2,0.3036,COC(C(OC)=C1)=CC(C(NC(C(F)=C2)=CC=C2C3=CC=CN=C3)=O)=C1OC
O15297,PPM1D,inhibitor,1,0.3035,C1CC(=CC2=CC=CS2)C(=O)C1=CC3=CC=CS3
O14965,AURKA,inhibitor,1,0.3034,O=C1NC3=C(C(NC4=CC=C(NC(C5=CC=CC=C5)=O)C=C4)=CC=N3)C2=C1C=CC=C2
,tubulin,inhibitor,1,0.3034,O=C(/C(N(CC=C)C/1=O)=C/C2=CC=C(OC)C=C2)NC1=C/CCCC
P33527,ABCC1,inhibitor,2,0.3033,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
P49841,GSK3B,inhibitor,2,0.3032,CC1=CC2=C(C3=CC(=C(C=C13)OC)OC)C(=O)NC2=O
P53350,PLK1,inhibitor,1,0.3032,CC(=O)N(C1=CC=CC=C1C=CC2=CC=[N+](C=C2)[O-])S(=O)(=O)C3=CC=C(C=C3)OC
P53350,PLK1,inhibitor,1,0.3032,CC(=O)N(C1=CC=CC=C1/C=C/C2=CC=[N+](C=C2)[O-])S(=O)(=O)C3=CC=C(C=C3)OC
,tubulin,inhibitor,1,0.3032,CC(=O)N(C1=CC=CC=C1C=CC2=CC=[N+](C=C2)[O-])S(=O)(=O)C3=CC=C(C=C3)OC
P43405,SYK,inhibitor,2,0.3031,NCCCNC1=NC(C2=CC=C(N3CCOCC3)C=C2)=CC4=NC=CC=C41
P33527,ABCC1,inhibitor,2,0.303,CC(=CCC1=C(C=CC(=C1O)C2=COC3=CC(=CC(=C3C2=O)O)O)O)C
P52732,KIF11,allosteric regulator,1,0.303,CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C
O14965,AURKA,inhibitor,1,0.3029,CSC1=NSC(SC)=C1CO
P06493,CDK1,inhibitor,1,0.3028,COC1=CC2=C(C=C1)NC(=O)C2=CC3=CN=CN3
P37231,PPARG,activator,2,0.3027,CC(C)[C@@]1([C@@H]([C@H]2[C@@]3(O2)[C@]4(CCC5=C([C@@H]4C[C@H]6[C@]3([C@@H]1O)O6)COC5=O)C)Cl)O
Q14680,MELK,inhibitor,1,0.3027,CN(CC5)CCN5C1=CC=C(N2C=C(C3=CC=NC=C3OC[C@@H]4CC[C@H](N)CC4)C=N2)C=C1
P43405,SYK,inhibitor,2,0.3027,CN(C)C1=CC=C(C2=CC3=NC=CC=C3C(OCCCCN)=N2)C=C1
P67775,PPP2CA,inhibitor,4,0.3027,O=C(N1CCN(C)CC1)C2C(C(O)=O)[C@@H]3CC[C@H]2O3
P62714,PPP2CB,inhibitor,2,0.3027,O=C(N1CCN(C)CC1)C2C(C(O)=O)[C@@H]3CC[C@H]2O3
Q14680,MELK,inhibitor,1,0.3025,CC(C)N(C)C1=C([N+]#[C-])C(N)=C(C(C2=CC=C(Cl)S2)=O)S1
P50613,CDK7,inhibitor,3,0.3025,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NC(CO)C(CO)O
P33527,ABCC1,inhibitor,2,0.3025,CC(=O)OC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O[Si](C)(C)C(C)(C)C
P24941,CDK2,inhibitor,1,0.3025,CC(C)C1=C2N=C(N[C@H]([C@@H](CO)O)CO)C=C(NCC3=CC=CC=C3)N2N=C1
Q92831,KAT2B,inhibitor,2,0.3025,ClC1=CC(CNCCN2CCOCC2)=CC(OC)=C1OCC3=CC=CC=N3
P30291,WEE1,inhibitor,1,0.3025,CN(C1=NC(NC2=CC=CC=C2)=NC=C1C=C3C4=C(C)C=CC=C4C)C3=O
P37231,PPARG,activator,2,0.3024,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O
P42345,MTOR,inhibitor,2,0.3024,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)CO
P42345,MTOR,inhibitor,2,0.3024,O=C(NC1=CC=C(CO)C=C1)NC(C=C2)=CC=C2C3=NC4=C(N=CC=C4)C(N5CCOCC5)=N3
O43474,KLF4,inhibitor,1,0.3023,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
P50613,CDK7,inhibitor,3,0.3023,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
Q15131,CDK10,inhibitor,3,0.3023,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
P36507,MAP2K2,inhibitor,1,0.3023,CCNC1=CC2=C(C(=C1)O)C(=O)OC(C(C=CC(=O)C(C(CC=C2)O)O)C)C
P24941,CDK2,inhibitor,1,0.3023,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
,tubulin,activator,1,0.3023,CC1=CC2=C(C=C1)C(=C(S2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC)N
O75914,PAK3,inhibitor,3,0.3023,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3
Q13153,PAK1,inhibitor,3,0.3023,OC1=C(C/C=C(C)/CC/C=C(C)/C)C(O)=C(C(C[C@@H](C2=CC=C(O)C(O)=C2)O3)=O)C3=C1
O14965,AURKA,inhibitor,1,0.3022,COCCN(/C(S/C2=C\C3=CC=NC=C3)=N/C1=CC=C(CC)C=C1)C2=O
,tubulin,inhibitor,1,0.3021,COC1=C(C=C(C=C1)C=NNC(=O)C2=NNC3=C2CCCC3)O
O95271,TNKS,inhibitor,1,0.3021,O=C1NC(C2=CC=C(C(C)(C)C)C=C2)=NC3=C1SC4=C3C=CC=C4
P33527,ABCC1,inhibitor,2,0.302,C/C/1=C\[C@@H]2[C@@H](C2(C)C)CC[C@@]3([C@H](O3)[C@H]4[C@H]([C@H](C[C@@]4(C1=O)OC(=O)/C=C/C5=CC=CC=C5)CO)O)C
P43405,SYK,inhibitor,2,0.302,OC([C@](COC(C)=O)(CCC1)[C@@]2([H])[C@]1(C(C=C3)=C(C=C3C(C)=C)CC2)C)=O
Q6RVA0,MDR1,inhibitor,2,0.302,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
Q6RVA0,MDR1,inhibitor,2,0.302,CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C
O00418,EEF2K,inhibitor,2,0.3019,CCN1C(=O)C(=C(N(C1=O)C2CC2)N)C=O
,tubulin,inhibitor,1,0.3019,COC1=C(C=C(C=C1)C2=C(N=C(S2)NN)C3=CC(=C(C(=C3)OC)OC)OC)N 
P49841,GSK3B,inhibitor,2,0.3018,CC1=NC2=CC=CC=C2N1CC3=NN=C(S3)NC4=CC=CC=C4F
Q9UQB9,AURKC,inhibitor,3,0.3018,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
Q96GD4,AURKB,inhibitor,1,0.3018,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
O00418,EEF2K,inhibitor,2,0.3017,CCOC(=O)N1C=CN(C1=S)C
P33527,ABCC1,inhibitor,2,0.3017,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl
,tubulin,inhibitor,1,0.3017,O=C(C1=CC=CO1)NC2=CC=CC=C2C(NC3=CC=C(S(C4=NC=CS4)(=O)=O)C=C3)=O
O60885,BRD4,inhibitor,1,0.3017,CC1=CN=C(NC2=CC=C(N3CCN(C)CC3)C(F)=C2)N=C1NC4=CC=C(Cl)C(NS(C(C)(C)C)(=O)=O)=C4
P11388,TOP2A,inhibitor,1,0.3017,O=C1C2=C(C=C(OCC3(C)CO3)C=C2OCC4(C)CO4)OC5=C(OC)C=C(CC6OC6)C=C51
P37231,PPARG,activator,2,0.3016,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
P42345,MTOR,inhibitor,2,0.3016,NC1=NC=CN2C1=C(C#CC3=CC=CC=C3)N=C2C4CCC4
P33527,ABCC1,inhibitor,2,0.3016,O=C1C(O)=C(OC2=CC(O)=CC(O)=C21)C3=CC(OC)=C(O)C=C3
P68400,CSNK2A1,inhibitor,2,0.3015,OC1=CC2=CC=C3C(NC4=C3C(Cl)=NC=C4C)=C2C=C1
P19784,CSNK2A2,inhibitor,2,0.3015,OC1=CC2=CC=C3C(NC4=C3C(Cl)=NC=C4C)=C2C=C1
P67870,CSNK2B,inhibitor,2,0.3015,OC1=CC2=CC=C3C(NC4=C3C(Cl)=NC=C4C)=C2C=C1
P33527,ABCC1,inhibitor,2,0.3015,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
Q92831,KAT2B,inhibitor,2,0.3015,C1=CC(=C(C=C1C(=O)NC2=C(N=C(NC2=O)SCC(=O)O)N)F)F
P27707,DCK,inhibitor,2,0.3015,NC1=NC(SCC2=C(CCC)SC(C3=CC=C(OC)C(OCC(C)(O)C)=C3)=N2)=NC(N)=C1
,tubulin,activator,1,0.3015,COC1=C(C=C(C=C1)C2=CC(=O)C3=CC(=C(C(=C3O2)OC)OC)OC)O
Q00535,CDK5,inhibitor,3,0.3014,CCC(CO)NC1=NC(N(CCCO)C=N2)=C2C(NC3=CC=NC=C3)=N1
P30304,CDC25A,inhibitor,1,0.3013,BrC1=C2C(C(C=CC=C3)=C3O2)=C(C4=CC(Br)=C(O[C@H](C(O)=O)CC5=CC=CC=C5)C(Br)=C4)C6=C1C=CC=C6
P37231,PPARG,activator,2,0.3013,BrC(C=C1/C=C2C(NC(S\2)=O)=O)=C(OS(C3=CC=C(C)C=C3)(=O)=O)C=C1OCC4=CC=C(C(F)(F)F)C=C4
P37231,PPARG,activator,2,0.3013,O=C(NCC1=C(OCCC)C=CC(NC(C#CC2=CC=CC=C2)=O)=C1)C3=CC=C(C4=NC=CC=N4)C=C3
P16152,CBR1,inhibitor,2,0.3013,CC(C)(C)N1C2=NC=NC(=C2C(N1)C3=CC(=CC=C3)O)N
P06493,CDK1,inhibitor,1,0.3013,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O
P31749,AKT1,inhibitor,1,0.3013,N[C@@H](CC1=CC=CC=C1)COC2=CC(C3=CC4=C(C=C3)NN=C4C)=CN=C2
,tubulin,inhibitor,1,0.3012,CCCC(C1=CC=CC=C1)NC2=NC(=C(N=N2)C)C3=CC(=C(C(=C3)OC)OC)OC
,tubulin,inhibitor,1,0.3012,COC1=C(C=C(C=C1)C2=NNC(=O)N2C3=CC(=C(C(=C3)OC)OC)OC)N
P49841,GSK3B,inhibitor,2,0.3011,CC(=CC1=C(NC2=CC=CC=C21)O)N=O
,tubulin,inhibitor,1,0.3011,COC1=C(OC)C(OC)=CC([Si@](C)([H])C2=CC=C(OC)C=C2)=C1
O14757,CHEK1,inhibitor,1,0.301,C1CN(CCN1CC(=O)N2CCOCC2)C3=CC(=NC=C3)NC4=NC=C(S4)C5=CN=CC=C5
P43405,SYK,inhibitor,2,0.301,NCCCNC1=NC(C2=CC=C(C3=CC=C(C)C=C3)C=C2)=CC4=NC=CC=C41
P43405,SYK,inhibitor,2,0.301,COC1=CC=C(NC2=NC(C(C=C3)=CC4=C3C=NN4)=CN5C2=NC=C5)C=C1
,tubulin,inhibitor,1,0.301,CC(=O)N1C(OC(=N1)C2=CC3=CC=CC=C3C=C2)C4=CC5=CC=CC=C5C=C4
Q13153,PAK1,inhibitor,3,0.301,CCNC1=NC2=C(N1C3=NC=NC(=N3)N)C=C(C=C2)C#CC(C)(C)O
P11388,TOP2A,inhibitor,1,0.301,ClC1=C(C2=NC(C(C=CC=C3O)=C3C4)=C4C(C5=CC=C(O)C=C5)=C2)C=CC=C1
Q13887,KLF5,inhibitor,2,0.3009,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N
P42345,MTOR,inhibitor,2,0.3009,COC1=C(C=C2C(=C1)C(=C3C=COC3=N2)OC4=CN=CC=C4)OC
P42345,MTOR,inhibitor,2,0.3009,COC1=C(OC)C=C2C(N=C(OC=C3)C3=C2OC4=CC=CN=C4)=C1
Q06124,PTPN11,inhibitor,3,0.3008,OC1=C2C(C(C(C(O)=CC(O)=C3C/C=C(CC[C@@H](O)C(C)=C)\C)=C3C2)=O)=C(O)C=C1
Q8TF76,HASPIN,inhibitor,1,0.3008,O=C(/C(CC1)=C/C2=CNC3=NC=CC=C32)C4=C1C=CC=C4
,tubulin,inhibitor,1,0.3008,COC1=C(OC)C(OC)=CC(N2C(C3=CC=C(OC)C([N+]([O-])=O)=C3)=NN=C2)=C1
O14777,NDC80,inhibitor,1,0.3007,O=C(C1=CC=NC=C1)NC2=NC(C3=C(C)C=C(OC4=CC=C(OC)C=C4)C=C3C)=CS2
Q13535,ATR,inhibitor,2,0.3006,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CC=CC=C3)N
P33527,ABCC1,inhibitor,2,0.3006,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
,tubulin,activator,1,0.3006,COC1=C(C=C(C=C1)C(=C)C2=CC(=C(C(=C2)OC)OC)OC)O
P37231,PPARG,activator,2,0.3005,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O
P42345,MTOR,inhibitor,2,0.3005,CC(=O)NC1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C3=NC4=C(C(=N3)N5CCOCC5)N=CC=C4
P42345,MTOR,inhibitor,2,0.3005,O=C(NC1=CC=C(C2=NC(C=CC=N3)=C3C(N4CCOCC4)=N2)C=C1)NC5=CC=C(NC(C)=O)C=C5
P49137,MAPKAPK2,inhibitor,2,0.3005,NC1=C(C#N)C(N)=NC2=C1C([H])C3=CC(O)=C(O)C=C3O2
P49841,GSK3B,inhibitor,2,0.3002,CCC1=CC=C(C=C1)N2C=C(N=N2)CSC3=NC(=CC(=O)N3C)C4=CC=CC=C4
P43405,SYK,inhibitor,2,0.3002,CN(C)C1=CC=C(C2=CC3=NC=CC=C3C(OCCCO)=N2)C=C1
,tubulin,inhibitor,1,0.3002,COC1=C(C=C(C=C1)C2=C(C(=O)OC2)C3=CC(=C(C(=C3)OC)OC)OC)N
O14757,CHEK1,inhibitor,1,0.3001,C1COC(CN1C2=NC=NC3=C2C4=C(N3)C=NC=C4)CN
P56524,HDAC4,inhibitor,2,0.3001,C=CCCCC1=CC=C[N+](CCCCCCCCCCCC2=CC=C[N+](CCCCCCC=C)=C2)=C1.[Cl-].I
P33527,ABCC1,inhibitor,2,0.3,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
O75143,Atg13,inhibitor,2,0.2999,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F
O14757,CHEK1,inhibitor,1,0.2999,C1COC(CN1C2=C3C=NNC3=NC=C2C4=CSC=C4)CN
P43405,SYK,inhibitor,2,0.2999,NCCCNC1=NC(C2=CC=C(N(CCCN(C)C)C)C=C2)=CC3=NC=CC=C31
Q13153,PAK1,inhibitor,3,0.2999,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F
O14974,PPP1R12A,inhibitor,3,0.2998,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC
Q8IXJ6,SIRT2,inhibitor,1,0.2998,O=C(NCCC(NC)=O)C(C(C1=CC=C(C(F)(F)F)C=C1)=O)CC2=C(O)C=CC3=CC(Br)=CC=C32
O00744,WNT10B,inhibitor,1,0.2998,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
P24941,CDK2,inhibitor,1,0.2997,NC1=NC=CC(C2=CNC3=NC=CC(OCCC)=C32)=N1
P61073,CXCR4,inhibitor,2,0.2996,CCC1=CC=C(NCC2=NC(CNC3=CC=C(C=C3)CC)=CC=C2)C=C1
P25025,CXCR2,inhibitor,1,0.2996,O=C(N1)SC2=C1N=C(SCC3=CC=CC(F)=C3F)N=C2NC(CO)(C)C
P25025,CXCR2,inhibitor,1,0.2995,CC(C(CO)O)OC1=NC(=NC(=C1)NS(=O)(=O)N2CCC2)SCC3=C(C(=CC=C3)F)F
P30291,WEE1,inhibitor,1,0.2994,CN(C1=NC(NC2=CC=CC=C2)=NC=C1C=C3C4=C(Cl)C=CC=C4Cl)C3=O
,tubulin,activator,1,0.2993,CCC1=C(C=C2CCC3C(C2=C1)CCC4(C3CCC4OS(=O)(=O)N)C)OS(=O)(=O)N
O60885,BRD4,inhibitor,1,0.2993,O=C1C=C(OC)C(C2=CC(NS(CC)(=O)=O)=CC=C2OC3=CC=C(F)C=C3F)=CN1C
P16152,CBR1,inhibitor,2,0.2992,CC1CCC=CC2=C(C(=CC(=C2)O)O)C(=O)OC(CCCC1=O)C
Q14680,MELK,inhibitor,1,0.2991,FC1=CC=C(C(C2=C(N)C(C#N)=C(NCC=C)S2)=O)C=C1
O14757,CHEK1,inhibitor,1,0.2991,O=C1C2=CNC3=CC(Cl)=CC(Cl)=C3C2=NN1
P43405,SYK,inhibitor,2,0.2991,O=C(N)C1=C(NC2=NC(C3=CC=CC=C3)=CC=C2)C=C(N[C@@H]4CCCC[C@@H]4N)C=C1
P49841,GSK3B,inhibitor,2,0.2989,FC1=C(C2=CC=CC=C2)C(C(C=C(O)C=C3)=C3O4)=C4N=C1
P06493,CDK1,inhibitor,1,0.2989,ClC1=C(C2=C(C)C=C(C)S2)N=C(NC3=CC=C(CCN(C)C)C=C3)N=C1
P49841,GSK3B,inhibitor,2,0.2988,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43
P43351,RAD52,inhibitor,3,0.2988,OCCCNC1=C2C(C=CC=C2)=NC(NC3=CC(OC)=CC=C3OC)=N1
Q9BYW2,SETD2,inhibitor,1,0.2988,CC(C)(O)C(C1)OC2=C1C=C(C=C(C3=CC(O)=CC(O)=C3)O4)C4=C2
,tubulin,inhibitor,1,0.2988,CC(=NNC(=O)C1=CC(=NN1)C2=CC=C(C=C2)OC)C3=CC(=C(C=C3)OC)OC
O95271,TNKS,inhibitor,1,0.2987,O=C1NC(C2=CC=C(C(C)(C)O)C=C2)=NC3=C(F)C=C(F)C=C31
P33527,ABCC1,inhibitor,2,0.2984,C[C@H]/1CC[C@@H]2C[C@H](C[C@@](O2)([C@@H]3CSC(=O)N3)O)OC(=O)/C=C(\CC/C=C1)/C
P49841,GSK3B,inhibitor,2,0.2983,CCCC(=O)NC1=NNC2=CC(=C(C=C21)Br)C3=CC=C(C=C3)O
P06493,CDK1,inhibitor,1,0.2983,ClC1=CC=C(NC=C2C3=NNC(C4=CNC5=C4C=CC=C5)=C3)C2=C1
P33527,ABCC1,inhibitor,2,0.2983,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
,tubulin,inhibitor,1,0.2983,CN(C)C1=CC2=C(C=C1)C(C(=C(O2)N)C#N)C3=CC(=C(C(=C3)Br)OC)OC
O14974,PPP1R12A,inhibitor,3,0.2982,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC
Q00535,CDK5,inhibitor,3,0.2982,OCCN(C=N1)C2=C1C(NC3=CC=NC=C3)=NC(NC(CO)CC)=N2
P23921,RRM1,inhibitor,3,0.2982,C1=CN(C(=O)N=C1N)C2C(=CF)C(C(O2)CO)O
P56524,HDAC4,inhibitor,2,0.2982,O=C(C1=CN(C)C(/C=C/C(NO)=O)=C1)C(C)C2=CC=CC=C2
P49841,GSK3B,inhibitor,2,0.2981,CN1C(=O)C=C(N=C1SCC2=CN(N=N2)C3=CC=CC=C3F)C4=CC=CC=C4
P49841,GSK3B,inhibitor,2,0.2981,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34
P06493,CDK1,inhibitor,1,0.2981,OCC(CC)NC1=NC2=C(C(C)C)C=NN2C(NCC3=CC=CC=C3)=N1
P24941,CDK2,inhibitor,1,0.2981,CC(C)C1=C2N=C(N[C@@H](CO)CC)N=C(NCC3=CC=CC=C3)N2N=C1
P37231,PPARG,activator,2,0.298,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
Q14680,MELK,inhibitor,1,0.298,O=C(C3=C(OC)C=C(C4=CNN=C4)C=C3)NC1=CC2=C(CCNCC2)C=C1
Q14680,MELK,inhibitor,1,0.298,O=C(NC3=CC=C(CCNCC4)C4=C3)C(C(OC)=C2)=CC=C2C1=CNN=C1
Q14680,MELK,inhibitor,1,0.298,COC1=C(C=CC(=C1)C2=CNN=C2)C(=O)NC3=CC4=C(CCNCC4)C=C3
O43474,KLF4,inhibitor,1,0.298,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
P26358,DNMT1,inhibitor,2,0.298,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
P43405,SYK,inhibitor,2,0.298,CN(C)C1=CC=C(C2=CC3=NC=CC=C3C(NCCCCO)=N2)C=C1
Q6RVA0,MDR1,inhibitor,2,0.298,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
O75914,PAK3,inhibitor,3,0.298,CC1=NC(C2=CC=CC=C2)=C(C3=CC=CC=C3)N1
P33981,TTK,inhibitor,1,0.2979,COC1=C(OC)C=C(NC2=CC(NC(C3=CNC=N3)=C4)=C4C=N2)C=C1
P43405,SYK,inhibitor,2,0.2979,CN(C)C1=CC=C(C2=CC3=NC=CC=C3C(NCCCCCN)=N2)C=C1
P33981,TTK,inhibitor,1,0.2979,COC1=CC(NC2=CC(NC(C3=CNC=N3)=C4)=C4C=N2)=CC=C1OC
